Team 1,Team 2,Winner,Ground,Match Date,Margin Value,Margin Type
Bangladesh,Zimbabwe,Bangladesh,Dhaka,26-11-14,124,runs
Sri Lanka,England,Sri Lanka,Colombo (RPS),26-11-14,25,runs
Bangladesh,Zimbabwe,Bangladesh,Dhaka,28-11-14,21,runs
U.A.E.,Afghanistan,U.A.E.,ICCA Dubai,28-11-14,5,wickets
Sri Lanka,England,Sri Lanka,Colombo (RPS),29-11-14,8,wickets
U.A.E.,Afghanistan,U.A.E.,ICCA Dubai,30-11-14,6,wickets
Bangladesh,Zimbabwe,Bangladesh,Dhaka,01-12-14,5,wickets
U.A.E.,Afghanistan,Afghanistan,ICCA Dubai,02-12-14,2,wickets
Sri Lanka,England,England,Hambantota,03-12-14,5,wickets
U.A.E.,Afghanistan,U.A.E.,ICCA Dubai,04-12-14,30,runs
Sri Lanka,England,Sri Lanka,Colombo (RPS),07-12-14,6,wickets
New Zealand,Pakistan,Pakistan,Dubai (DSC),08-12-14,3,wickets
New Zealand,Pakistan,New Zealand,Sharjah,12-12-14,4,wickets
Sri Lanka,England,Sri Lanka,Pallekele,13-12-14,90,runs
New Zealand,Pakistan,Pakistan,Sharjah,14-12-14,147,runs
Sri Lanka,England,Sri Lanka,Colombo (RPS),16-12-14,87,runs
New Zealand,Pakistan,New Zealand,Abu Dhabi,17-12-14,7,runs
New Zealand,Pakistan,New Zealand,Abu Dhabi,19-12-14,68,runs
Afghanistan,Scotland,Afghanistan,ICCA Dubai,08-01-15,8,wickets
Afghanistan,Ireland,Ireland,Dubai (DSC),10-01-15,3,wickets
New Zealand,Sri Lanka,New Zealand,Christchurch,11-01-15,3,wickets
Ireland,Scotland,Ireland,Dubai (DSC),12-01-15,3,wickets
Afghanistan,Scotland,Scotland,Abu Dhabi,14-01-15,150,runs
New Zealand,Sri Lanka,Sri Lanka,Hamilton,15-01-15,6,wickets
Australia,England,Australia,Sydney,16-01-15,3,wickets
South Africa,West Indies,South Africa,Durban,16-01-15,61,runs
New Zealand,Sri Lanka,no result,Auckland,17-01-15,71,runs
Afghanistan,Ireland,Afghanistan,Dubai (DSC),17-01-15,71,runs
South Africa,West Indies,South Africa,Johannesburg,18-01-15,148,runs
Australia,India,Australia,Melbourne,18-01-15,4,wickets
Ireland,Scotland,no result,ICCA Dubai,19-01-15,4,wickets
New Zealand,Sri Lanka,New Zealand,Nelson,20-01-15,4,wickets
England,India,England,Brisbane,20-01-15,9,wickets
South Africa,West Indies,South Africa,East London,21-01-15,9,wickets
Australia,England,Australia,Hobart,23-01-15,3,wickets
New Zealand,Sri Lanka,New Zealand,Dunedin,23-01-15,108,runs
New Zealand,Sri Lanka,New Zealand,Dunedin,25-01-15,120,runs
South Africa,West Indies,West Indies,Port Elizabeth,25-01-15,1,wicket
Australia,India,no result,Sydney,26-01-15,66,wicket
South Africa,West Indies,South Africa,Centurion,28-01-15,131,runs
New Zealand,Sri Lanka,Sri Lanka,Wellington,29-01-15,34,runs
England,India,England,Perth,30-01-15,3,wickets
New Zealand,Pakistan,New Zealand,Wellington,31-01-15,7,wickets
Australia,England,Australia,Perth,01-02-15,112,runs
New Zealand,Pakistan,New Zealand,Napier,03-02-15,119,runs
New Zealand,Sri Lanka,New Zealand,Christchurch,14-02-15,98,runs
Australia,England,Australia,Melbourne,14-02-15,111,runs
South Africa,Zimbabwe,South Africa,Hamilton,15-02-15,62,runs
India,Pakistan,India,Adelaide,15-02-15,76,runs
Ireland,West Indies,Ireland,Nelson,16-02-15,4,wickets
New Zealand,Scotland,New Zealand,Dunedin,17-02-15,3,wickets
Afghanistan,Bangladesh,Bangladesh,Canberra,18-02-15,105,runs
U.A.E.,Zimbabwe,Zimbabwe,Nelson,19-02-15,4,wickets
New Zealand,England,New Zealand,Wellington,20-02-15,8,wickets
Pakistan,West Indies,West Indies,Christchurch,21-02-15,150,runs
Afghanistan,Sri Lanka,Sri Lanka,Dunedin,22-02-15,4,wickets
India,South Africa,India,Melbourne,22-02-15,130,runs
England,Scotland,England,Christchurch,23-02-15,119,runs
West Indies,Zimbabwe,West Indies,Canberra,24-02-15,73,runs
Ireland,U.A.E.,Ireland,Brisbane,25-02-15,2,wickets
Afghanistan,Scotland,Afghanistan,Dunedin,26-02-15,1,wicket
Bangladesh,Sri Lanka,Sri Lanka,Melbourne,26-02-15,92,runs
South Africa,West Indies,South Africa,Sydney,27-02-15,257,runs
New Zealand,Australia,New Zealand,Auckland,28-02-15,1,wicket
India,U.A.E.,India,Perth,28-02-15,9,wickets
Pakistan,Zimbabwe,Pakistan,Brisbane,01-03-15,20,runs
England,Sri Lanka,Sri Lanka,Wellington,01-03-15,9,wickets
Ireland,South Africa,South Africa,Canberra,03-03-15,201,runs
Pakistan,U.A.E.,Pakistan,Napier,04-03-15,129,runs
Australia,Afghanistan,Australia,Perth,04-03-15,275,runs
Bangladesh,Scotland,Bangladesh,Nelson,05-03-15,6,wickets
India,West Indies,India,Perth,06-03-15,4,wickets
Pakistan,South Africa,Pakistan,Auckland,07-03-15,29,runs
Ireland,Zimbabwe,Ireland,Hobart,07-03-15,5,runs
Australia,Sri Lanka,Australia,Sydney,08-03-15,64,runs
New Zealand,Afghanistan,New Zealand,Napier,08-03-15,6,wickets
Bangladesh,England,Bangladesh,Adelaide,09-03-15,15,runs
India,Ireland,India,Hamilton,10-03-15,8,wickets
Scotland,Sri Lanka,Sri Lanka,Hobart,11-03-15,148,runs
South Africa,U.A.E.,South Africa,Wellington,12-03-15,146,runs
Afghanistan,England,England,Sydney,13-03-15,9,wickets
New Zealand,Bangladesh,New Zealand,Hamilton,13-03-15,3,wickets
India,Zimbabwe,India,Auckland,14-03-15,6,wickets
Australia,Scotland,Australia,Hobart,14-03-15,7,wickets
U.A.E.,West Indies,West Indies,Napier,15-03-15,6,wickets
Ireland,Pakistan,Pakistan,Adelaide,15-03-15,7,wickets
South Africa,Sri Lanka,South Africa,Sydney,18-03-15,9,wickets
Bangladesh,India,India,Melbourne,19-03-15,109,runs
Australia,Pakistan,Australia,Adelaide,20-03-15,6,wickets
New Zealand,West Indies,New Zealand,Wellington,21-03-15,143,runs
New Zealand,South Africa,New Zealand,Auckland,24-03-15,4,wickets
Australia,India,Australia,Sydney,26-03-15,95,runs
Australia,New Zealand,Australia,Melbourne,29-03-15,7,wickets
Bangladesh,Pakistan,Bangladesh,Dhaka,17-04-15,79,runs
Bangladesh,Pakistan,Bangladesh,Dhaka,19-04-15,7,wickets
Bangladesh,Pakistan,Bangladesh,Dhaka,22-04-15,8,wickets
Ireland,England,no result,Dublin (Malahide),08-05-15,24,wickets
Pakistan,Zimbabwe,Pakistan,Lahore,26-05-15,41,runs
Pakistan,Zimbabwe,Pakistan,Lahore,29-05-15,6,wickets
Pakistan,Zimbabwe,no result,Lahore,31-05-15,108,wickets
England,New Zealand,England,Birmingham,09-06-15,210,runs
England,New Zealand,New Zealand,The Oval,12-06-15,13,runs
England,New Zealand,New Zealand,Southampton,14-06-15,3,wickets
England,New Zealand,England,Nottingham,17-06-15,7,wickets
Bangladesh,India,Bangladesh,Dhaka,18-06-15,79,runs
England,New Zealand,England,Chester-le-Street,20-06-15,3,wickets
Bangladesh,India,Bangladesh,Dhaka,21-06-15,6,wickets
Bangladesh,India,India,Dhaka,24-06-15,77,runs
Bangladesh,South Africa,South Africa,Dhaka,10-07-15,8,wickets
Zimbabwe,India,India,Harare,10-07-15,4,runs
Sri Lanka,Pakistan,Pakistan,Dambulla,11-07-15,6,wickets
Bangladesh,South Africa,Bangladesh,Dhaka,12-07-15,7,wickets
Zimbabwe,India,India,Harare,12-07-15,62,runs
Zimbabwe,India,India,Harare,14-07-15,83,runs
Bangladesh,South Africa,Bangladesh,Chittagong,15-07-15,9,wickets
Sri Lanka,Pakistan,Sri Lanka,Pallekele,15-07-15,2,wickets
Sri Lanka,Pakistan,Pakistan,Colombo (RPS),19-07-15,135,runs
Sri Lanka,Pakistan,Pakistan,Colombo (RPS),22-07-15,7,wickets
Sri Lanka,Pakistan,Sri Lanka,Hambantota,26-07-15,165,runs
Zimbabwe,New Zealand,Zimbabwe,Harare,02-08-15,7,wickets
Zimbabwe,New Zealand,New Zealand,Harare,04-08-15,10,wickets
Zimbabwe,New Zealand,New Zealand,Harare,07-08-15,38,runs
South Africa,New Zealand,South Africa,Centurion,19-08-15,20,runs
South Africa,New Zealand,New Zealand,Potchefstroom,23-08-15,8,wickets
South Africa,New Zealand,South Africa,Durban,26-08-15,62,runs
Ireland,Australia,Australia,Belfast,27-08-15,23,runs
England,Australia,Australia,Southampton,03-09-15,59,runs
England,Australia,Australia,Lord's,05-09-15,64,runs
England,Australia,England,Manchester,08-09-15,93,runs
England,Australia,England,Leeds,11-09-15,3,wickets
England,Australia,Australia,Manchester,13-09-15,8,wickets
Zimbabwe,Pakistan,Pakistan,Harare,01-10-15,131,runs
Zimbabwe,Pakistan,Zimbabwe,Harare,03-10-15,5,runs
Zimbabwe,Pakistan,Pakistan,Harare,05-10-15,7,wickets
Zimbabwe,Ireland,Zimbabwe,Harare,09-10-15,2,wickets
Zimbabwe,Ireland,Zimbabwe,Harare,11-10-15,5,wickets
India,South Africa,South Africa,Kanpur,11-10-15,5,runs
Zimbabwe,Ireland,Ireland,Harare,13-10-15,2,wickets
India,South Africa,India,Indore,14-10-15,22,runs
Zimbabwe,Afghanistan,Zimbabwe,Bulawayo,16-10-15,8,wickets
Zimbabwe,Afghanistan,Afghanistan,Bulawayo,18-10-15,58,runs
India,South Africa,South Africa,Rajkot,18-10-15,18,runs
Zimbabwe,Afghanistan,Zimbabwe,Bulawayo,20-10-15,6,wickets
Zimbabwe,Afghanistan,Afghanistan,Bulawayo,22-10-15,3,wickets
India,South Africa,India,Chennai,22-10-15,35,runs
Zimbabwe,Afghanistan,Afghanistan,Bulawayo,24-10-15,73,runs
India,South Africa,South Africa,Mumbai,25-10-15,214,runs
Sri Lanka,West Indies,Sri Lanka,Colombo (RPS),01-11-15,1,wicket
Sri Lanka,West Indies,Sri Lanka,Colombo (RPS),04-11-15,8,wickets
Bangladesh,Zimbabwe,Bangladesh,Dhaka,07-11-15,145,runs
Sri Lanka,West Indies,Sri Lanka,Pallekele,07-11-15,19,runs
Bangladesh,Zimbabwe,Bangladesh,Dhaka,09-11-15,58,runs
Bangladesh,Zimbabwe,Bangladesh,Dhaka,11-11-15,61,runs
England,Pakistan,Pakistan,Abu Dhabi,11-11-15,6,wickets
England,Pakistan,England,Abu Dhabi,13-11-15,95,runs
U.A.E.,Hong Kong,Hong Kong,ICCA Dubai,16-11-15,89,runs
England,Pakistan,England,Sharjah,17-11-15,6,wickets
U.A.E.,Hong Kong,Hong Kong,ICCA Dubai,18-11-15,136,runs
England,Pakistan,England,Dubai (DSC),20-11-15,84,runs
Afghanistan,Zimbabwe,Afghanistan,Sharjah,25-12-15,49,runs
New Zealand,Sri Lanka,New Zealand,Christchurch,26-12-15,7,wickets
New Zealand,Sri Lanka,New Zealand,Christchurch,28-12-15,10,wickets
Afghanistan,Zimbabwe,Afghanistan,Sharjah,29-12-15,4,wickets
New Zealand,Sri Lanka,Sri Lanka,Nelson,31-12-15,8,wickets
New Zealand,Sri Lanka,no result,Nelson,02-01-16,117,runs
Afghanistan,Zimbabwe,Zimbabwe,Sharjah,02-01-16,117,runs
Afghanistan,Zimbabwe,Zimbabwe,Sharjah,04-01-16,65,runs
New Zealand,Sri Lanka,New Zealand,Mount Maunganui,05-01-16,36,runs
Afghanistan,Zimbabwe,Afghanistan,Sharjah,06-01-16,2,wickets
Australia,India,Australia,Perth,12-01-16,5,wickets
Australia,India,Australia,Brisbane,15-01-16,7,wickets
Australia,India,Australia,Melbourne,17-01-16,3,wickets
Australia,India,Australia,Canberra,20-01-16,25,runs
Australia,India,India,Sydney,23-01-16,6,wickets
New Zealand,Pakistan,New Zealand,Wellington,25-01-16,70,runs
Hong Kong,Scotland,Hong Kong,Mong Kok,26-01-16,109,runs
New Zealand,Pakistan,New Zealand,Auckland,31-01-16,3,wickets
New Zealand,Australia,New Zealand,Auckland,03-02-16,159,runs
South Africa,England,England,Bloemfontein,03-02-16,39,runs
New Zealand,Australia,Australia,Wellington,06-02-16,4,wickets
South Africa,England,England,Port Elizabeth,06-02-16,5,wickets
New Zealand,Australia,New Zealand,Hamilton,08-02-16,55,runs
South Africa,England,South Africa,Centurion,09-02-16,7,wickets
South Africa,England,South Africa,Johannesburg,12-02-16,1,wicket
South Africa,England,South Africa,Cape Town,14-02-16,5,wickets
West Indies,South Africa,West Indies,Providence,03-06-16,4,wickets
West Indies,Australia,Australia,Providence,05-06-16,6,wickets
Australia,South Africa,South Africa,Providence,07-06-16,47,runs
Australia,South Africa,Australia,Basseterre,11-06-16,36,runs
Zimbabwe,India,India,Harare,11-06-16,9,wickets
Zimbabwe,India,India,Harare,13-06-16,8,wickets
West Indies,Australia,West Indies,Basseterre,13-06-16,4,wickets
Zimbabwe,India,India,Harare,15-06-16,10,wickets
West Indies,South Africa,South Africa,Basseterre,15-06-16,139,runs
Ireland,Sri Lanka,Sri Lanka,Dublin (Malahide),16-06-16,76,runs
Ireland,Sri Lanka,Sri Lanka,Dublin (Malahide),18-06-16,136,runs
Australia,South Africa,no result,Bridgetown,19-06-16,71,runs
England,Sri Lanka,tied,Nottingham,21-06-16,6,wickets
West Indies,Australia,Australia,Bridgetown,21-06-16,6,wickets
England,Sri Lanka,England,Birmingham,24-06-16,10,wickets
West Indies,South Africa,West Indies,Bridgetown,24-06-16,100,runs
England,Sri Lanka,no result,Bristol,26-06-16,58,runs
West Indies,Australia,Australia,Bridgetown,26-06-16,58,runs
England,Sri Lanka,England,The Oval,29-06-16,6,wickets
England,Sri Lanka,England,Cardiff,02-07-16,122,runs
Scotland,Afghanistan,no result,Edinburgh,04-07-16,100,runs
Scotland,Afghanistan,Afghanistan,Edinburgh,06-07-16,78,runs
Ireland,Afghanistan,Afghanistan,Belfast,12-07-16,39,runs
Ireland,Afghanistan,Ireland,Belfast,14-07-16,6,wickets
Ireland,Afghanistan,Afghanistan,Belfast,17-07-16,79,runs
Ireland,Afghanistan,Ireland,Belfast,19-07-16,12,runs
Scotland,U.A.E.,Scotland,Edinburgh,14-08-16,98,runs
Scotland,U.A.E.,Scotland,Edinburgh,16-08-16,7,wickets
Ireland,Pakistan,Pakistan,Dublin (Malahide),18-08-16,255,runs
Sri Lanka,Australia,Australia,Colombo (RPS),21-08-16,3,wickets
Sri Lanka,Australia,Sri Lanka,Colombo (RPS),24-08-16,82,runs
England,Pakistan,England,Southampton,24-08-16,44,runs
England,Pakistan,England,Lord's,27-08-16,4,wickets
Sri Lanka,Australia,Australia,Dambulla,28-08-16,2,wickets
England,Pakistan,England,Nottingham,30-08-16,169,runs
Sri Lanka,Australia,Australia,Dambulla,31-08-16,6,wickets
England,Pakistan,England,Leeds,01-09-16,4,wickets
Sri Lanka,Australia,Australia,Pallekele,04-09-16,5,wickets
England,Pakistan,Pakistan,Cardiff,04-09-16,4,wickets
Scotland,Hong Kong,no result,Edinburgh,08-09-16,28,wickets
Scotland,Hong Kong,Scotland,Edinburgh,10-09-16,53,runs
Bangladesh,Afghanistan,Bangladesh,Dhaka,25-09-16,7,runs
South Africa,Ireland,South Africa,Benoni,25-09-16,206,runs
Australia,Ireland,Australia,Benoni,27-09-16,9,wickets
Bangladesh,Afghanistan,Afghanistan,Dhaka,28-09-16,2,wickets
Pakistan,West Indies,Pakistan,Sharjah,30-09-16,111,runs
South Africa,Australia,South Africa,Centurion,30-09-16,6,wickets
Bangladesh,Afghanistan,Bangladesh,Dhaka,01-10-16,141,runs
South Africa,Australia,South Africa,Johannesburg,02-10-16,142,runs
Pakistan,West Indies,Pakistan,Sharjah,02-10-16,59,runs
South Africa,Australia,South Africa,Durban,05-10-16,4,wickets
Pakistan,West Indies,Pakistan,Abu Dhabi,05-10-16,136,runs
Bangladesh,England,England,Dhaka,07-10-16,21,runs
South Africa,Australia,South Africa,Port Elizabeth,09-10-16,6,wickets
Bangladesh,England,Bangladesh,Dhaka,09-10-16,34,runs
Bangladesh,England,England,Chittagong,12-10-16,4,wickets
South Africa,Australia,South Africa,Cape Town,12-10-16,31,runs
India,New Zealand,India,Dharamsala,16-10-16,6,wickets
India,New Zealand,New Zealand,Delhi,20-10-16,6,runs
India,New Zealand,India,Mohali,23-10-16,7,wickets
India,New Zealand,New Zealand,Ranchi,26-10-16,19,runs
India,New Zealand,India,Visakhapatnam,29-10-16,190,runs
Hong Kong,P.N.G.,Hong Kong,Mong Kok,04-11-16,106,runs
Hong Kong,P.N.G.,P.N.G.,Mong Kok,06-11-16,14,runs
Hong Kong,P.N.G.,Hong Kong,Mong Kok,08-11-16,7,wickets
Zimbabwe,Sri Lanka,Sri Lanka,Harare,14-11-16,8,wickets
Sri Lanka,West Indies,West Indies,Harare,16-11-16,62,runs
Zimbabwe,West Indies,tied,Bulawayo,19-11-16,42,runs
Zimbabwe,Sri Lanka,no result,Bulawayo,21-11-16,21,runs
Sri Lanka,West Indies,Sri Lanka,Bulawayo,23-11-16,1,run
Zimbabwe,West Indies,Zimbabwe,Bulawayo,25-11-16,5,runs
Zimbabwe,Sri Lanka,Sri Lanka,Bulawayo,27-11-16,6,wickets
Australia,New Zealand,Australia,Sydney,04-12-16,68,runs
Australia,New Zealand,Australia,Canberra,06-12-16,116,runs
Australia,New Zealand,Australia,Melbourne,09-12-16,117,runs
New Zealand,Bangladesh,New Zealand,Christchurch,26-12-16,77,runs
New Zealand,Bangladesh,New Zealand,Nelson,29-12-16,67,runs
New Zealand,Bangladesh,New Zealand,Nelson,31-12-16,8,wickets
Australia,Pakistan,Australia,Brisbane,13-01-17,92,runs
Australia,Pakistan,Pakistan,Melbourne,15-01-17,6,wickets
India,England,India,Pune,15-01-17,3,wickets
India,England,India,Cuttack,19-01-17,15,runs
Australia,Pakistan,Australia,Perth,19-01-17,7,wickets
Australia,Pakistan,Australia,Sydney,22-01-17,86,runs
Hong Kong,Scotland,Hong Kong,Abu Dhabi,22-01-17,7,wickets
India,England,England,Kolkata,22-01-17,5,runs
U.A.E.,Scotland,U.A.E.,Dubai (DSC),24-01-17,4,wickets
U.A.E.,Hong Kong,U.A.E.,Dubai (DSC),26-01-17,6,wickets
Australia,Pakistan,Australia,Adelaide,26-01-17,57,runs
South Africa,Sri Lanka,South Africa,Port Elizabeth,28-01-17,8,wickets
New Zealand,Australia,New Zealand,Auckland,30-01-17,6,runs
South Africa,Sri Lanka,South Africa,Durban,01-02-17,121,runs
South Africa,Sri Lanka,South Africa,Johannesburg,04-02-17,7,wickets
New Zealand,Australia,New Zealand,Hamilton,05-02-17,24,runs
South Africa,Sri Lanka,South Africa,Cape Town,07-02-17,40,runs
South Africa,Sri Lanka,South Africa,Centurion,10-02-17,88,runs
Zimbabwe,Afghanistan,Afghanistan,Harare,16-02-17,12,runs
Zimbabwe,Afghanistan,Afghanistan,Harare,19-02-17,54,runs
New Zealand,South Africa,South Africa,Hamilton,19-02-17,4,wickets
Zimbabwe,Afghanistan,Zimbabwe,Harare,21-02-17,3,runs
New Zealand,South Africa,New Zealand,Christchurch,22-02-17,6,runs
Zimbabwe,Afghanistan,Zimbabwe,Harare,24-02-17,7,wickets
New Zealand,South Africa,South Africa,Wellington,25-02-17,159,runs
Zimbabwe,Afghanistan,Afghanistan,Harare,26-02-17,106,runs
New Zealand,South Africa,New Zealand,Hamilton,01-03-17,7,wickets
U.A.E.,Ireland,Ireland,ICCA Dubai,02-03-17,85,runs
West Indies,England,England,North Sound,03-03-17,45,runs
New Zealand,South Africa,South Africa,Auckland,04-03-17,6,wickets
U.A.E.,Ireland,Ireland,ICCA Dubai,04-03-17,8,wickets
West Indies,England,England,North Sound,05-03-17,4,wickets
West Indies,England,England,Bridgetown,09-03-17,186,runs
Afghanistan,Ireland,Afghanistan,Greater Noida,15-03-17,30,runs
Afghanistan,Ireland,Afghanistan,Greater Noida,17-03-17,34,runs
Afghanistan,Ireland,Ireland,Greater Noida,19-03-17,6,wickets
Afghanistan,Ireland,Ireland,Greater Noida,22-03-17,3,wickets
Afghanistan,Ireland,Afghanistan,Greater Noida,24-03-17,7,wickets
Sri Lanka,Bangladesh,Bangladesh,Dambulla,25-03-17,90,runs
Sri Lanka,Bangladesh,no result,Dambulla,28-03-17,86,runs
U.A.E.,P.N.G.,U.A.E.,Abu Dhabi,31-03-17,82,runs
Sri Lanka,Bangladesh,Sri Lanka,Colombo (SSC),01-04-17,70,runs
U.A.E.,P.N.G.,P.N.G.,Abu Dhabi,02-04-17,26,runs
U.A.E.,P.N.G.,U.A.E.,Abu Dhabi,04-04-17,103,runs
West Indies,Pakistan,West Indies,Providence,07-04-17,4,wickets
West Indies,Pakistan,Pakistan,Providence,09-04-17,74,runs
West Indies,Pakistan,Pakistan,Providence,11-04-17,6,wickets
England,Ireland,England,Bristol,05-05-17,7,wickets
England,Ireland,England,Lord's,07-05-17,85,runs
Ireland,Bangladesh,no result,Dublin (Malahide),12-05-17,68,runs
Ireland,New Zealand,New Zealand,Dublin (Malahide),14-05-17,51,runs
Bangladesh,New Zealand,New Zealand,Dublin,17-05-17,4,wickets
Ireland,Bangladesh,Bangladesh,Dublin (Malahide),19-05-17,8,wickets
Ireland,New Zealand,New Zealand,Dublin (Malahide),21-05-17,190,runs
England,South Africa,England,Leeds,24-05-17,72,runs
Bangladesh,New Zealand,Bangladesh,Dublin,24-05-17,5,wickets
England,South Africa,England,Southampton,27-05-17,2,runs
England,South Africa,South Africa,Lord's,29-05-17,7,wickets
England,Bangladesh,England,The Oval,01-06-17,8,wickets
Australia,New Zealand,no result,Birmingham,02-06-17,52,wickets
South Africa,Sri Lanka,South Africa,The Oval,03-06-17,96,runs
India,Pakistan,India,Birmingham,04-06-17,124,runs
Australia,Bangladesh,no result,The Oval,05-06-17,106,runs
England,New Zealand,England,Cardiff,06-06-17,87,runs
Pakistan,South Africa,Pakistan,Birmingham,07-06-17,19,runs
India,Sri Lanka,Sri Lanka,The Oval,08-06-17,7,wickets
Bangladesh,New Zealand,Bangladesh,Cardiff,09-06-17,5,wickets
West Indies,Afghanistan,Afghanistan,Gros Islet,09-06-17,63,runs
England,Australia,England,Birmingham,10-06-17,40,runs
West Indies,Afghanistan,West Indies,Gros Islet,11-06-17,4,wickets
India,South Africa,India,The Oval,11-06-17,8,wickets
Pakistan,Sri Lanka,Pakistan,Cardiff,12-06-17,3,wickets
England,Pakistan,Pakistan,Cardiff,14-06-17,8,wickets
West Indies,Afghanistan,no result,Gros Islet,14-06-17,8,wickets
Bangladesh,India,India,Birmingham,15-06-17,9,wickets
Scotland,Zimbabwe,Scotland,Edinburgh,15-06-17,26,runs
Scotland,Zimbabwe,Zimbabwe,Edinburgh,17-06-17,6,wickets
India,Pakistan,Pakistan,The Oval,18-06-17,180,runs
West Indies,India,no result,Port of Spain,23-06-17,142,runs
West Indies,India,India,Port of Spain,25-06-17,105,runs
West Indies,India,India,North Sound,30-06-17,93,runs
Sri Lanka,Zimbabwe,Zimbabwe,Galle,30-06-17,6,wickets
Sri Lanka,Zimbabwe,Sri Lanka,Galle,02-07-17,7,wickets
West Indies,India,West Indies,North Sound,02-07-17,11,runs
West Indies,India,India,Kingston,06-07-17,8,wickets
Sri Lanka,Zimbabwe,Sri Lanka,Hambantota,06-07-17,8,wickets
Sri Lanka,Zimbabwe,Zimbabwe,Hambantota,08-07-17,4,wickets
Sri Lanka,Zimbabwe,Zimbabwe,Hambantota,10-07-17,3,wickets
Sri Lanka,India,India,Dambulla,20-08-17,9,wickets
Sri Lanka,India,India,Pallekele,24-08-17,3,wickets
Sri Lanka,India,India,Pallekele,27-08-17,6,wickets
Sri Lanka,India,India,Colombo (RPS),31-08-17,168,runs
Sri Lanka,India,India,Colombo (RPS),03-09-17,6,wickets
India,Australia,India,Chennai,17-09-17,26,runs
England,West Indies,England,Manchester,19-09-17,7,wickets
England,West Indies,no result,Nottingham,21-09-17,50,runs
India,Australia,India,Kolkata,21-09-17,50,runs
India,Australia,India,Indore,24-09-17,5,wickets
England,West Indies,England,Bristol,24-09-17,124,runs
England,West Indies,England,The Oval,27-09-17,6,runs
India,Australia,Australia,Bengaluru,28-09-17,21,runs
England,West Indies,England,Southampton,29-09-17,9,wickets
India,Australia,India,Nagpur,01-10-17,7,wickets
P.N.G.,Scotland,Scotland,Port Moresby,06-10-17,101,runs
P.N.G.,Scotland,P.N.G.,Port Moresby,08-10-17,5,wickets
